prox-id,from,to,position,floor,zone,type
cmorluniau001,2016/6/13 7:24,2016/6/13 7:25,out_office,1,1,fixed-prox
bmullen001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,4,fixed-prox
wreynoso001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,4,fixed-prox
lalcazar002,2016/6/13 7:24,2016/6/13 7:24,out_office,2,4,fixed-prox
yfinney001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,4,fixed-prox
mcassano001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,4,fixed-prox
yfinney001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,1,fixed-prox
lalcazar002,2016/6/13 7:24,2016/6/13 7:24,out_office,2,1,fixed-prox
bmullen001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,1,fixed-prox
wreynoso001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,1,fixed-prox
mcassano001,2016/6/13 7:24,2016/6/13 7:24,out_office,2,1,fixed-prox
wreynoso001,2016/6/13 7:24,2016/6/13 8:50,in_office,2,2,fixed-prox
monda001,2016/6/13 7:24,2016/6/13 7:25,out_office,1,4,fixed-prox
bmullen001,2016/6/13 7:24,2016/6/13 9:05,in_office,2,6,fixed-prox
lalcazar002,2016/6/13 7:24,2016/6/13 9:00,in_office,2,7,fixed-prox
mcassano001,2016/6/13 7:24,2016/6/13 8:50,in_office,2,7,fixed-prox
yfinney001,2016/6/13 7:24,2016/6/13 9:03,in_office,2,2,fixed-prox
eorilla001,2016/6/13 7:25,2016/6/13 7:26,out_office,1,1,fixed-prox
zcoronado001,2016/6/13 7:25,2016/6/13 7:26,out_office,1,1,fixed-prox
monda001,2016/6/13 7:25,2016/6/13 7:25,out_office,2,4,fixed-prox
monda001,2016/6/13 7:25,2016/6/13 7:25,out_office,2,1,fixed-prox
cmorluniau001,2016/6/13 7:25,2016/6/13 7:26,out_office,1,4,fixed-prox
ldedos001,2016/6/13 7:25,2016/6/13 7:26,out_office,1,4,fixed-prox
monda001,2016/6/13 7:25,2016/6/13 9:01,in_office,2,2,fixed-prox
rparade001,2016/6/13 7:26,2016/6/13 8:56,out_office,1,1,fixed-prox
ldedos001,2016/6/13 7:26,2016/6/13 7:26,out_office,2,4,fixed-prox
cmorluniau001,2016/6/13 7:26,2016/6/13 7:26,out_office,2,4,fixed-prox
ldedos001,2016/6/13 7:26,2016/6/13 7:26,out_office,2,1,fixed-prox
cmorluniau001,2016/6/13 7:26,2016/6/13 7:26,out_office,2,1,fixed-prox
ldedos001,2016/6/13 7:26,2016/6/13 8:48,in_office,2,2,fixed-prox
eorilla001,2016/6/13 7:26,2016/6/13 7:27,out_office,1,4,fixed-prox
zcoronado001,2016/6/13 7:26,2016/6/13 7:27,out_office,1,4,fixed-prox
cmorluniau001,2016/6/13 7:26,2016/6/13 8:55,in_office,2,6,fixed-prox
lgrogan001,2016/6/13 7:27,2016/6/13 7:28,out_office,1,1,fixed-prox
apinckney001,2016/6/13 7:27,2016/6/13 7:28,out_office,1,1,fixed-prox
bfrente001,2016/6/13 7:27,2016/6/13 7:28,out_office,1,1,fixed-prox
eorilla001,2016/6/13 7:27,2016/6/13 7:27,out_office,2,4,fixed-prox
zcoronado001,2016/6/13 7:27,2016/6/13 7:27,out_office,2,4,fixed-prox
eorilla001,2016/6/13 7:27,2016/6/13 7:27,out_office,2,1,fixed-prox
zcoronado001,2016/6/13 7:27,2016/6/13 7:27,out_office,2,1,fixed-prox
zcoronado001,2016/6/13 7:27,2016/6/13 8:45,in_office,2,7,fixed-prox
eorilla001,2016/6/13 7:27,2016/6/13 8:50,in_office,2,2,fixed-prox
vhatchett001,2016/6/13 7:28,2016/6/13 7:29,out_office,1,1,fixed-prox
bridenour001,2016/6/13 7:28,2016/6/13 7:29,out_office,1,1,fixed-prox
lgrogan001,2016/6/13 7:28,2016/6/13 7:29,out_office,1,4,fixed-prox
apinckney001,2016/6/13 7:28,2016/6/13 7:29,out_office,1,4,fixed-prox
bfrente001,2016/6/13 7:28,2016/6/13 7:29,out_office,1,4,fixed-prox
eminto001,2016/6/13 7:29,2016/6/13 7:30,out_office,1,1,fixed-prox
avico001,2016/6/13 7:29,2016/6/13 7:30,out_office,1,1,fixed-prox
lgrogan001,2016/6/13 7:29,2016/6/13 7:29,out_office,2,4,fixed-prox
bfrente001,2016/6/13 7:29,2016/6/13 7:29,out_office,2,4,fixed-prox
apinckney001,2016/6/13 7:29,2016/6/13 7:29,out_office,2,4,fixed-prox
lgrogan001,2016/6/13 7:29,2016/6/13 9:51,in_office,2,1,fixed-prox
bfrente001,2016/6/13 7:29,2016/6/13 9:53,in_office,2,1,fixed-prox
apinckney001,2016/6/13 7:29,2016/6/13 7:29,in_office,2,1,fixed-prox
apinckney001,2016/6/13 7:29,2016/6/13 8:50,out_office,2,7,fixed-prox
bridenour001,2016/6/13 7:29,2016/6/13 7:30,out_office,1,4,fixed-prox
vawelon001,2016/6/13 7:29,2016/6/13 7:30,out_office,1,4,fixed-prox
vhatchett001,2016/6/13 7:29,2016/6/13 7:30,out_office,1,4,fixed-prox
epavone001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,1,fixed-prox
tcarrara001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,1,fixed-prox
pbeebe001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,1,fixed-prox
rpantanal001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,1,fixed-prox
iborrasca001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,1,fixed-prox
jfrost001,2016/6/13 7:30,2016/6/13 12:01,in_office,1,1,fixed-prox
vawelon001,2016/6/13 7:30,2016/6/13 7:30,out_office,2,4,fixed-prox
bridenour001,2016/6/13 7:30,2016/6/13 7:30,out_office,2,4,fixed-prox
vhatchett001,2016/6/13 7:30,2016/6/13 7:30,out_office,2,4,fixed-prox
vhatchett001,2016/6/13 7:30,2016/6/13 9:55,in_office,2,1,fixed-prox
bridenour001,2016/6/13 7:30,2016/6/13 10:09,in_office,2,1,fixed-prox
vawelon001,2016/6/13 7:30,2016/6/13 7:37,out_office,2,1,fixed-prox
avico001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,4,fixed-prox
eminto001,2016/6/13 7:30,2016/6/13 7:31,out_office,1,4,fixed-prox
pyoung002,2016/6/13 7:31,2016/6/13 7:32,out_office,1,1,fixed-prox
ssinagra001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,1,fixed-prox
lbennett001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,1,fixed-prox
eminto001,2016/6/13 7:31,2016/6/13 7:31,out_office,2,4,fixed-prox
avico001,2016/6/13 7:31,2016/6/13 7:31,out_office,2,4,fixed-prox
avico001,2016/6/13 7:31,2016/6/13 7:31,out_office,2,1,fixed-prox
eminto001,2016/6/13 7:31,2016/6/13 7:31,out_office,2,1,fixed-prox
tcarrara001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,4,fixed-prox
rpantanal001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,4,fixed-prox
epavone001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,4,fixed-prox
iborrasca001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,4,fixed-prox
pbeebe001,2016/6/13 7:31,2016/6/13 7:32,out_office,1,4,fixed-prox
avico001,2016/6/13 7:31,2016/6/13 8:55,in_office,2,2,fixed-prox
eminto001,2016/6/13 7:31,2016/6/13 9:03,in_office,2,2,fixed-prox
fresumir001,2016/6/13 7:32,2016/6/13 7:34,out_office,1,1,fixed-prox
iovan001,2016/6/13 7:32,2016/6/13 7:33,out_office,1,1,fixed-prox
ncalixto001,2016/6/13 7:32,2016/6/13 7:33,out_office,1,1,fixed-prox
anubarron001,2016/6/13 7:32,2016/6/13 7:33,out_office,1,1,fixed-prox
rpantanal001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,4,fixed-prox
tcarrara001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,4,fixed-prox
pbeebe001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,4,fixed-prox
epavone001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,4,fixed-prox
iborrasca001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,4,fixed-prox
iborrasca001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,1,fixed-prox
tcarrara001,2016/6/13 7:32,2016/6/13 7:32,out_office,2,1,fixed-prox
tcarrara001,2016/6/13 7:32,2016/6/13 8:54,in_office,2,2,fixed-prox
ssinagra001,2016/6/13 7:32,2016/6/13 7:33,out_office,1,4,fixed-prox
lbennett001,2016/6/13 7:32,2016/6/13 7:33,out_office,1,4,fixed-prox
pyoung002,2016/6/13 7:32,2016/6/13 7:33,out_office,1,4,fixed-prox
iborrasca001,2016/6/13 7:32,2016/6/13 8:55,in_office,2,6,fixed-prox
epavone001,2016/6/13 7:32,2016/6/13 7:32,out_office,3,4,fixed-prox
pbeebe001,2016/6/13 7:32,2016/6/13 7:32,out_office,3,4,fixed-prox
rpantanal001,2016/6/13 7:32,2016/6/13 7:32,out_office,3,4,fixed-prox
pbeebe001,2016/6/13 7:32,2016/6/13 7:33,out_office,3,1,fixed-prox
rpantanal001,2016/6/13 7:32,2016/6/13 7:33,out_office,3,1,fixed-prox
epavone001,2016/6/13 7:32,2016/6/13 7:33,out_office,3,1,fixed-prox
pratigan001,2016/6/13 7:33,2016/6/13 7:34,out_office,1,1,fixed-prox
csolos001,2016/6/13 7:33,2016/6/13 7:34,out_office,1,1,fixed-prox
epavone001,2016/6/13 7:33,2016/6/13 17:00,in_office,3,2,fixed-prox
pbeebe001,2016/6/13 7:33,2016/6/13 11:00,in_office,3,3,fixed-prox
rpantanal001,2016/6/13 7:33,2016/6/13 10:40,in_office,3,2,fixed-prox
pyoung002,2016/6/13 7:33,2016/6/13 7:33,out_office,2,4,fixed-prox
lbennett001,2016/6/13 7:33,2016/6/13 7:33,out_office,2,4,fixed-prox
ssinagra001,2016/6/13 7:33,2016/6/13 7:33,out_office,2,4,fixed-prox
lbennett001,2016/6/13 7:33,2016/6/13 7:33,out_office,2,1,fixed-prox
ssinagra001,2016/6/13 7:33,2016/6/13 7:33,out_office,2,1,fixed-prox
ssinagra001,2016/6/13 7:33,2016/6/13 9:02,in_office,2,7,fixed-prox
iovan001,2016/6/13 7:33,2016/6/13 7:34,out_office,1,4,fixed-prox
ncalixto001,2016/6/13 7:33,2016/6/13 7:34,out_office,1,4,fixed-prox
anubarron001,2016/6/13 7:33,2016/6/13 7:34,out_office,1,4,fixed-prox
lbennett001,2016/6/13 7:33,2016/6/13 8:54,in_office,2,6,fixed-prox
pyoung002,2016/6/13 7:33,2016/6/13 7:33,out_office,3,4,fixed-prox
pyoung002,2016/6/13 7:33,2016/6/13 7:34,out_office,3,1,fixed-prox
lbergen001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,1,fixed-prox
wvasco001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,1,fixed-prox
vlagos001,2016/6/13 7:34,2016/6/13 7:36,out_office,1,1,fixed-prox
cshipp001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,1,fixed-prox
chawelon001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,1,fixed-prox
lorosco001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,1,fixed-prox
pyoung002,2016/6/13 7:34,2016/6/13 10:01,in_office,3,3,fixed-prox
iovan001,2016/6/13 7:34,2016/6/13 7:34,out_office,2,4,fixed-prox
ncalixto001,2016/6/13 7:34,2016/6/13 7:34,out_office,2,4,fixed-prox
anubarron001,2016/6/13 7:34,2016/6/13 7:34,out_office,2,4,fixed-prox
anubarron001,2016/6/13 7:34,2016/6/13 7:34,out_office,2,1,fixed-prox
iovan001,2016/6/13 7:34,2016/6/13 7:34,out_office,2,1,fixed-prox
ncalixto001,2016/6/13 7:34,2016/6/13 7:34,out_office,2,1,fixed-prox
iovan001,2016/6/13 7:34,2016/6/13 9:04,in_office,2,7,fixed-prox
ncalixto001,2016/6/13 7:34,2016/6/13 9:05,in_office,2,7,fixed-prox
pratigan001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,4,fixed-prox
csolos001,2016/6/13 7:34,2016/6/13 7:35,out_office,1,4,fixed-prox
anubarron001,2016/6/13 7:34,2016/6/13 9:01,in_office,2,2,fixed-prox
fresumir001,2016/6/13 7:34,2016/6/13 7:56,out_office,1,2,fixed-prox
bhawelon001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,1,fixed-prox
ostrum001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,1,fixed-prox
slowery001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,1,fixed-prox
sfusil001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,1,fixed-prox
knielson001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,1,fixed-prox
csolos001,2016/6/13 7:35,2016/6/13 7:35,out_office,2,4,fixed-prox
pratigan001,2016/6/13 7:35,2016/6/13 7:35,out_office,2,4,fixed-prox
csolos001,2016/6/13 7:35,2016/6/13 7:35,out_office,2,1,fixed-prox
chawelon001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,4,fixed-prox
lbergen001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,4,fixed-prox
lorosco001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,4,fixed-prox
wvasco001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,4,fixed-prox
cshipp001,2016/6/13 7:35,2016/6/13 7:36,out_office,1,4,fixed-prox
csolos001,2016/6/13 7:35,2016/6/13 8:45,in_office,2,7,fixed-prox
pratigan001,2016/6/13 7:35,2016/6/13 7:36,out_office,3,4,fixed-prox
pratigan001,2016/6/13 7:36,2016/6/13 7:36,out_office,3,1,fixed-prox
vlagos001,2016/6/13 7:36,2016/6/13 7:47,out_office,1,2,fixed-prox
pratigan001,2016/6/13 7:36,2016/6/13 12:14,in_office,3,3,fixed-prox
chawelon001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,4,fixed-prox
wvasco001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,4,fixed-prox
cshipp001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,4,fixed-prox
lbergen001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,4,fixed-prox
lorosco001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,4,fixed-prox
cshipp001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,1,fixed-prox
chawelon001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,1,fixed-prox
lbergen001,2016/6/13 7:36,2016/6/13 7:36,out_office,2,1,fixed-prox
cshipp001,2016/6/13 7:36,2016/6/13 8:53,in_office,2,6,fixed-prox
lbergen001,2016/6/13 7:36,2016/6/13 8:55,in_office,2,7,fixed-prox
chawelon001,2016/6/13 7:36,2016/6/13 9:01,in_office,2,7,fixed-prox
sfusil001,2016/6/13 7:36,2016/6/13 7:37,out_office,1,4,fixed-prox
bhawelon001,2016/6/13 7:36,2016/6/13 7:37,out_office,1,4,fixed-prox
knielson001,2016/6/13 7:36,2016/6/13 7:37,out_office,1,4,fixed-prox
ostrum001,2016/6/13 7:36,2016/6/13 7:37,out_office,1,4,fixed-prox
slowery001,2016/6/13 7:36,2016/6/13 7:37,out_office,1,4,fixed-prox
wvasco001,2016/6/13 7:36,2016/6/13 7:37,out_office,3,4,fixed-prox
lorosco001,2016/6/13 7:36,2016/6/13 7:37,out_office,3,4,fixed-prox
lcarrara001,2016/6/13 7:37,2016/6/13 7:38,out_office,1,1,fixed-prox
lazada001,2016/6/13 7:37,2016/6/13 7:38,out_office,1,1,fixed-prox
lorosco001,2016/6/13 7:37,2016/6/13 17:06,in_office,3,1,fixed-prox
wvasco001,2016/6/13 7:37,2016/6/13 7:37,out_office,3,1,fixed-prox
wvasco001,2016/6/13 7:37,2016/6/13 17:05,out_office,3,2,fixed-prox
bhawelon001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,4,fixed-prox
ostrum001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,4,fixed-prox
knielson001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,4,fixed-prox
sfusil001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,4,fixed-prox
slowery001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,4,fixed-prox
knielson001,2016/6/13 7:37,2016/6/13 9:51,in_office,2,1,fixed-prox
slowery001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,1,fixed-prox
sfusil001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,1,fixed-prox
bhawelon001,2016/6/13 7:37,2016/6/13 7:37,out_office,2,1,fixed-prox
bhawelon001,2016/6/13 7:37,2016/6/13 8:58,in_office,2,7,fixed-prox
sfusil001,2016/6/13 7:37,2016/6/13 7:38,out_office,2,7,fixed-prox
slowery001,2016/6/13 7:37,2016/6/13 8:47,in_office,2,7,fixed-prox
vawelon001,2016/6/13 7:37,2016/6/13 7:38,out_office,2,4,fixed-prox
ostrum001,2016/6/13 7:37,2016/6/13 7:38,out_office,3,4,fixed-prox
tbattles001,2016/6/13 7:38,2016/6/13 7:39,out_office,1,1,fixed-prox
ostrum001,2016/6/13 7:38,2016/6/13 7:38,out_office,3,1,fixed-prox
sfusil001,2016/6/13 7:38,2016/6/13 7:41,out_office,2,3,fixed-prox
ostrum001,2016/6/13 7:38,2016/6/13 7:38,out_office,3,6,fixed-prox
ostrum001,2016/6/13 7:38,2016/6/13 9:04,in_office,3,3,fixed-prox
vawelon001,2016/6/13 7:38,2016/6/13 7:38,out_office,1,4,fixed-prox
lazada001,2016/6/13 7:38,2016/6/13 7:39,out_office,1,4,fixed-prox
vawelon001,2016/6/13 7:38,2016/6/13 23:59,in_office,1,1,fixed-prox
lcarrara001,2016/6/13 7:38,2016/6/13 7:39,out_office,1,4,fixed-prox
tbattles001,2016/6/13 7:39,2016/6/13 7:39,out_office,1,4,fixed-prox
lcarrara001,2016/6/13 7:39,2016/6/13 7:39,out_office,2,4,fixed-prox
lazada001,2016/6/13 7:39,2016/6/13 7:39,out_office,2,4,fixed-prox
lazada001,2016/6/13 7:39,2016/6/13 9:55,in_office,2,1,fixed-prox
tbattles001,2016/6/13 7:39,2016/6/13 7:39,out_office,2,4,fixed-prox
tbattles001,2016/6/13 7:39,2016/6/13 7:40,out_office,2,1,fixed-prox
lcarrara001,2016/6/13 7:39,2016/6/13 7:39,out_office,3,4,fixed-prox
lcarrara001,2016/6/13 7:39,2016/6/13 7:40,out_office,3,1,fixed-prox
junger002,2016/6/13 7:40,2016/6/13 7:42,out_office,1,1,fixed-prox
cwhelan001,2016/6/13 7:40,2016/6/13 7:42,out_office,1,1,fixed-prox
llagos001,2016/6/13 7:40,2016/6/13 7:42,out_office,1,1,fixed-prox
tbattles001,2016/6/13 7:40,2016/6/13 8:52,in_office,2,2,fixed-prox
lcarrara001,2016/6/13 7:40,2016/6/13 7:40,out_office,3,6,fixed-prox
lcarrara001,2016/6/13 7:40,2016/6/13 11:13,in_office,3,3,fixed-prox
vomalla001,2016/6/13 7:41,2016/6/13 7:42,out_office,1,1,fixed-prox
sfusil001,2016/6/13 7:41,2016/6/13 7:41,out_office,2,7,fixed-prox
sfusil001,2016/6/13 7:41,2016/6/13 7:41,out_office,2,1,fixed-prox
sfusil001,2016/6/13 7:41,2016/6/13 7:42,out_office,2,4,fixed-prox
rfaralso001,2016/6/13 7:42,2016/6/13 7:42,out_office,1,1,fixed-prox
cwhelan001,2016/6/13 7:42,2016/6/13 7:42,out_office,1,4,fixed-prox
llagos001,2016/6/13 7:42,2016/6/13 7:42,out_office,1,4,fixed-prox
vomalla001,2016/6/13 7:42,2016/6/13 7:42,out_office,1,4,fixed-prox
junger002,2016/6/13 7:42,2016/6/13 7:42,out_office,1,4,fixed-prox
sfusil001,2016/6/13 7:42,2016/6/13 7:42,out_office,1,4,fixed-prox
sfusil001,2016/6/13 7:42,2016/6/13 7:42,out_office,1,1,fixed-prox
cwhelan001,2016/6/13 7:42,2016/6/13 7:42,out_office,2,4,fixed-prox
vomalla001,2016/6/13 7:42,2016/6/13 7:42,out_office,2,4,fixed-prox
llagos001,2016/6/13 7:42,2016/6/13 7:43,out_office,2,4,fixed-prox
junger002,2016/6/13 7:42,2016/6/13 7:42,out_office,2,4,fixed-prox
sfusil001,2016/6/13 7:42,2016/6/13 7:55,out_office,1,2,fixed-prox
vomalla001,2016/6/13 7:42,2016/6/13 10:07,in_office,2,1,fixed-prox
junger002,2016/6/13 7:42,2016/6/13 7:43,out_office,2,1,fixed-prox
cwhelan001,2016/6/13 7:42,2016/6/13 7:43,out_office,2,1,fixed-prox
rfaralso001,2016/6/13 7:42,2016/6/13 7:43,out_office,1,4,fixed-prox
cwhelan001,2016/6/13 7:43,2016/6/13 9:00,in_office,2,7,fixed-prox
junger002,2016/6/13 7:43,2016/6/13 8:50,in_office,2,7,fixed-prox
llagos001,2016/6/13 7:43,2016/6/13 7:43,out_office,3,4,fixed-prox
llagos001,2016/6/13 7:43,2016/6/13 7:43,out_office,3,1,fixed-prox
rfaralso001,2016/6/13 7:43,2016/6/13 7:43,out_office,2,4,fixed-prox
rfaralso001,2016/6/13 7:43,2016/6/13 7:43,out_office,2,1,fixed-prox
llagos001,2016/6/13 7:43,2016/6/13 7:43,out_office,3,6,fixed-prox
llagos001,2016/6/13 7:43,2016/6/13 11:15,in_office,3,3,fixed-prox
rfaralso001,2016/6/13 7:43,2016/6/13 8:50,out_office,2,7,fixed-prox
hmies001,2016/6/13 7:44,2016/6/13 7:45,out_office,1,1,fixed-prox
sflecha001,2016/6/13 7:44,2016/6/13 7:45,out_office,1,1,fixed-prox
sflorez001,2016/6/13 7:44,2016/6/13 7:45,out_office,1,1,fixed-prox
hblue001,2016/6/13 7:45,2016/6/13 7:47,out_office,1,1,fixed-prox
fadair001,2016/6/13 7:45,2016/6/13 7:47,out_office,1,1,fixed-prox
jnespola001,2016/6/13 7:45,2016/6/13 7:52,out_office,1,1,fixed-prox
jsimonides001,2016/6/13 7:45,2016/6/13 7:47,out_office,1,1,fixed-prox
sflorez001,2016/6/13 7:45,2016/6/13 7:46,out_office,1,4,fixed-prox
sflecha001,2016/6/13 7:45,2016/6/13 7:46,out_office,1,4,fixed-prox
hmies001,2016/6/13 7:45,2016/6/13 7:46,out_office,1,4,fixed-prox
anardi001,2016/6/13 7:46,2016/6/13 7:54,out_office,1,1,fixed-prox
mvollan001,2016/6/13 7:46,2016/6/13 7:56,out_office,1,1,fixed-prox
hmies001,2016/6/13 7:46,2016/6/13 7:46,out_office,2,4,fixed-prox
sflecha001,2016/6/13 7:46,2016/6/13 7:46,out_office,2,4,fixed-prox
sflorez001,2016/6/13 7:46,2016/6/13 7:46,out_office,2,4,fixed-prox
sflecha001,2016/6/13 7:46,2016/6/13 7:46,out_office,2,1,fixed-prox
hmies001,2016/6/13 7:46,2016/6/13 7:46,out_office,2,1,fixed-prox
sflorez001,2016/6/13 7:46,2016/6/13 7:46,out_office,2,1,fixed-prox
hmies001,2016/6/13 7:46,2016/6/13 7:47,out_office,2,7,fixed-prox
sflecha001,2016/6/13 7:46,2016/6/13 8:48,in_office,2,7,fixed-prox
sflorez001,2016/6/13 7:46,2016/6/13 8:58,in_office,2,7,fixed-prox
slea001,2016/6/13 7:47,2016/6/13 7:52,out_office,1,1,fixed-prox
vlagos001,2016/6/13 7:47,2016/6/13 7:48,out_office,1,1,fixed-prox
fadair001,2016/6/13 7:47,2016/6/13 7:47,out_office,1,4,fixed-prox
hblue001,2016/6/13 7:47,2016/6/13 7:47,out_office,1,4,fixed-prox
jsimonides001,2016/6/13 7:47,2016/6/13 7:47,out_office,1,4,fixed-prox
hmies001,2016/6/13 7:47,2016/6/13 8:45,in_office,2,6,fixed-prox
fadair001,2016/6/13 7:47,2016/6/13 7:48,out_office,2,4,fixed-prox
hblue001,2016/6/13 7:47,2016/6/13 7:48,out_office,2,4,fixed-prox
jsimonides001,2016/6/13 7:47,2016/6/13 7:47,out_office,2,4,fixed-prox
jsimonides001,2016/6/13 7:47,2016/6/13 7:48,out_office,2,1,fixed-prox
vlagos001,2016/6/13 7:48,2016/6/13 7:48,out_office,1,4,fixed-prox
jsimonides001,2016/6/13 7:48,2016/6/13 8:54,in_office,2,7,fixed-prox
fadair001,2016/6/13 7:48,2016/6/13 7:48,out_office,3,4,fixed-prox
hblue001,2016/6/13 7:48,2016/6/13 7:48,out_office,3,4,fixed-prox
fadair001,2016/6/13 7:48,2016/6/13 10:10,in_office,3,1,fixed-prox
hblue001,2016/6/13 7:48,2016/6/13 7:48,out_office,3,1,fixed-prox
vlagos001,2016/6/13 7:48,2016/6/13 7:48,out_office,2,4,fixed-prox
vlagos001,2016/6/13 7:48,2016/6/13 7:49,out_office,2,1,fixed-prox
hblue001,2016/6/13 7:48,2016/6/13 17:03,in_office,3,2,fixed-prox
jcastellanos001,2016/6/13 7:49,2016/6/13 7:54,out_office,1,1,fixed-prox
kherrero001,2016/6/13 7:49,2016/6/13 7:56,out_office,1,1,fixed-prox
vlagos001,2016/6/13 7:49,2016/6/13 7:49,out_office,2,7,fixed-prox
vlagos001,2016/6/13 7:49,2016/6/13 7:53,out_office,2,3,fixed-prox
mshultz001,2016/6/13 7:50,2016/6/13 7:56,out_office,1,1,fixed-prox
slea001,2016/6/13 7:52,2016/6/13 7:53,out_office,1,4,fixed-prox
jnespola001,2016/6/13 7:52,2016/6/13 7:53,out_office,1,4,fixed-prox
vlagos001,2016/6/13 7:53,2016/6/13 7:53,out_office,2,7,fixed-prox
jnespola001,2016/6/13 7:53,2016/6/13 7:53,out_office,2,4,fixed-prox
slea001,2016/6/13 7:53,2016/6/13 7:53,out_office,2,4,fixed-prox
jnespola001,2016/6/13 7:53,2016/6/13 7:53,out_office,2,1,fixed-prox
slea001,2016/6/13 7:53,2016/6/13 7:53,out_office,2,1,fixed-prox
vlagos001,2016/6/13 7:53,2016/6/13 7:53,out_office,2,1,fixed-prox
jnespola001,2016/6/13 7:53,2016/6/13 7:54,out_office,2,7,fixed-prox
slea001,2016/6/13 7:53,2016/6/13 7:54,out_office,2,7,fixed-prox
vlagos001,2016/6/13 7:53,2016/6/13 7:54,out_office,2,4,fixed-prox
slea001,2016/6/13 7:54,2016/6/13 9:31,in_office,2,3,fixed-prox
jnespola001,2016/6/13 7:54,2016/6/13 9:34,in_office,2,3,fixed-prox
jcastellanos001,2016/6/13 7:54,2016/6/13 7:54,out_office,1,4,fixed-prox
vlagos001,2016/6/13 7:54,2016/6/13 7:54,out_office,1,4,fixed-prox
vlagos001,2016/6/13 7:54,2016/6/13 8:00,out_office,1,1,fixed-prox
jcastellanos001,2016/6/13 7:54,2016/6/13 7:54,out_office,2,4,fixed-prox
jcastellanos001,2016/6/13 7:54,2016/6/13 7:55,out_office,2,1,fixed-prox
anardi001,2016/6/13 7:54,2016/6/13 7:55,out_office,1,4,fixed-prox
gflorez005,2016/6/13 7:55,2016/6/13 7:56,out_office,1,1,fixed-prox
sfusil001,2016/6/13 7:55,2016/6/13 7:56,out_office,1,1,fixed-prox
cforluniau001,2016/6/13 7:55,2016/6/13 7:56,out_office,1,1,fixed-prox
clais001,2016/6/13 7:55,2016/6/13 7:56,out_office,1,1,fixed-prox
jcastellanos001,2016/6/13 7:55,2016/6/13 7:55,out_office,2,7,fixed-prox
anardi001,2016/6/13 7:55,2016/6/13 7:55,out_office,2,4,fixed-prox
anardi001,2016/6/13 7:55,2016/6/13 7:55,out_office,2,1,fixed-prox
jcastellanos001,2016/6/13 7:55,2016/6/13 9:32,in_office,2,3,fixed-prox
anardi001,2016/6/13 7:55,2016/6/13 7:56,out_office,2,7,fixed-prox
