id,from,to, floor, zone
 wreynoso001,2016/6/9 13:00,2016/6/9 13:00,,
 pratigan001,2016/6/9 13:00,2016/6/9 13:00,,
 fadair001,2016/6/9 13:00,2016/6/9 13:00,,
 eorilla001,2016/6/9 13:00,2016/6/9 13:58,,
 aribera001,2016/6/9 13:00,2016/6/9 13:10,,
 rpantanal001,2016/6/9 13:00,2016/6/9 13:00,,
 lbennett001,2016/6/9 13:00,2016/6/9 13:00,,
 jnespola001,2016/6/9 13:00,2016/6/9 13:00,,
 hcocinaro001,2016/6/9 13:00,2016/6/9 13:00,,
 mshultz001,2016/6/9 13:00,2016/6/9 13:00,,
 mshultz001,2016/6/9 13:00,2016/6/9 13:00,,
 hcocinaro001,2016/6/9 13:00,2016/6/9 13:00,,
 lbennett001,2016/6/9 13:00,2016/6/9 13:00,,
 jnespola001,2016/6/9 13:00,2016/6/9 13:00,,
 ncelio001,2016/6/9 13:00,2016/6/9 13:01,,
 epavone001,2016/6/9 13:00,2016/6/9 13:01,,
 rpantanal001,2016/6/9 13:00,2016/6/9 13:30,,
 kherrero001,2016/6/9 13:00,2016/6/9 15:02,,
 ckinney001,2016/6/9 13:00,2016/6/9 13:58,,
 lbennett001,2016/6/9 13:00,2016/6/9 14:01,,
 jnespola001,2016/6/9 13:00,2016/6/9 13:01,,
 hcocinaro001,2016/6/9 13:00,2016/6/9 13:01,,
 mshultz001,2016/6/9 13:00,2016/6/9 13:01,,
 fadair001,2016/6/9 13:00,2016/6/9 13:01,,
 pratigan001,2016/6/9 13:00,2016/6/9 13:01,,
 wreynoso001,2016/6/9 13:00,2016/6/9 13:01,,
 bhawelon001,2016/6/9 13:01,2016/6/9 13:02,,
 yfinney001,2016/6/9 13:01,2016/6/9 13:02,,
 hcocinaro001,2016/6/9 13:01,2016/6/9 15:05,,
 jnespola001,2016/6/9 13:01,2016/6/9 15:00,,
 mshultz001,2016/6/9 13:01,2016/6/9 15:05,,
 epavone001,2016/6/9 13:01,2016/6/9 13:01,,
 ncelio001,2016/6/9 13:01,2016/6/9 13:01,,
 pratigan001,2016/6/9 13:01,2016/6/9 13:02,,
 fadair001,2016/6/9 13:01,2016/6/9 13:02,,
 wreynoso001,2016/6/9 13:01,2016/6/9 13:01,,
 wreynoso001,2016/6/9 13:01,2016/6/9 13:01,,
 wreynoso001,2016/6/9 13:01,2016/6/9 14:04,,
 ncelio001,2016/6/9 13:01,2016/6/9 13:02,,
 epavone001,2016/6/9 13:01,2016/6/9 13:02,,
 vlagos001,2016/6/9 13:02,2016/6/9 13:52,,
 sflorez001,2016/6/9 13:02,2016/6/9 13:02,,
 thagan001,2016/6/9 13:02,2016/6/9 13:02,,
 bhawelon001,2016/6/9 13:02,2016/6/9 13:02,,
 yfinney001,2016/6/9 13:02,2016/6/9 13:02,,
 thagan001,2016/6/9 13:02,2016/6/9 13:02,,
 pratigan001,2016/6/9 13:02,2016/6/9 13:02,,
 fadair001,2016/6/9 13:02,2016/6/9 13:02,,
 fadair001,2016/6/9 13:02,2016/6/9 17:02,,
 pratigan001,2016/6/9 13:02,2016/6/9 13:02,,
 ncelio001,2016/6/9 13:02,2016/6/9 13:02,,
 epavone001,2016/6/9 13:02,2016/6/9 13:02,,
 epavone001,2016/6/9 13:02,2016/6/9 13:02,,
 ncelio001,2016/6/9 13:02,2016/6/9 14:00,,
 sflorez001,2016/6/9 13:02,2016/6/9 13:03,,
 pratigan001,2016/6/9 13:02,2016/6/9 17:00,,
 thagan001,2016/6/9 13:02,2016/6/9 13:02,,
 bhawelon001,2016/6/9 13:02,2016/6/9 13:02,,
 yfinney001,2016/6/9 13:02,2016/6/9 13:02,,
 bhawelon001,2016/6/9 13:02,2016/6/9 13:03,,
 thagan001,2016/6/9 13:02,2016/6/9 13:03,,
 yfinney001,2016/6/9 13:02,2016/6/9 13:03,,
 epavone001,2016/6/9 13:02,2016/6/9 14:00,,
 bhawelon001,2016/6/9 13:03,2016/6/9 14:05,,
 yfinney001,2016/6/9 13:03,2016/6/9 14:04,,
 thagan001,2016/6/9 13:03,2016/6/9 14:04,,
 sflorez001,2016/6/9 13:03,2016/6/9 13:03,,
 sflorez001,2016/6/9 13:03,2016/6/9 13:03,,
 jcastellanos001,2016/6/9 13:03,2016/6/9 15:00,,
 slea001,2016/6/9 13:03,2016/6/9 15:04,,
 anardi001,2016/6/9 13:03,2016/6/9 15:05,,
 sflorez001,2016/6/9 13:03,2016/6/9 14:01,,
 mvollan001,2016/6/9 13:04,2016/6/9 13:04,,
 csolos001,2016/6/9 13:04,2016/6/9 13:04,,
 fbalas001,2016/6/9 13:04,2016/6/9 13:04,,
 mvollan001,2016/6/9 13:04,2016/6/9 13:06,,
 csolos001,2016/6/9 13:04,2016/6/9 13:04,,
 fbalas001,2016/6/9 13:04,2016/6/9 13:04,,
 csolos001,2016/6/9 13:04,2016/6/9 13:04,,
 fbalas001,2016/6/9 13:04,2016/6/9 13:04,,
 fbalas001,2016/6/9 13:04,2016/6/9 13:57,,
 csolos001,2016/6/9 13:04,2016/6/9 13:05,,
 ldedos001,2016/6/9 13:05,2016/6/9 13:06,,
 csolos001,2016/6/9 13:05,2016/6/9 13:58,,
 mvollan001,2016/6/9 13:06,2016/6/9 13:07,,
 ldedos001,2016/6/9 13:06,2016/6/9 13:06,,
 ldedos001,2016/6/9 13:06,2016/6/9 13:06,,
 ldedos001,2016/6/9 13:06,2016/6/9 13:07,,
 fmata001,2016/6/9 13:07,2016/6/9 13:07,,
 ldedos001,2016/6/9 13:07,2016/6/9 13:55,,
 fmata001,2016/6/9 13:07,2016/6/9 13:08,,
 mvollan001,2016/6/9 13:07,2016/6/9 13:08,,
 ssinagra001,2016/6/9 13:08,2016/6/9 13:08,,
 mvollan001,2016/6/9 13:08,2016/6/9 13:08,,
 fmata001,2016/6/9 13:08,2016/6/9 13:08,,
 mvollan001,2016/6/9 13:08,2016/6/9 13:08,,
 fmata001,2016/6/9 13:08,2016/6/9 14:02,,
 mvollan001,2016/6/9 13:08,2016/6/9 13:12,,
 ssinagra001,2016/6/9 13:08,2016/6/9 13:09,,
 tbattles001,2016/6/9 13:09,2016/6/9 13:09,,
 ssinagra001,2016/6/9 13:09,2016/6/9 13:09,,
 ssinagra001,2016/6/9 13:09,2016/6/9 13:09,,
 ssinagra001,2016/6/9 13:09,2016/6/9 14:05,,
 tbattles001,2016/6/9 13:09,2016/6/9 13:10,,
 nbasham001,2016/6/9 13:10,2016/6/9 13:10,,
 monda001,2016/6/9 13:10,2016/6/9 13:10,,
 aribera001,2016/6/9 13:10,2016/6/9 17:01,,
 tbattles001,2016/6/9 13:10,2016/6/9 13:10,,
 tbattles001,2016/6/9 13:10,2016/6/9 13:10,,
 tbattles001,2016/6/9 13:10,2016/6/9 14:01,,
 nbasham001,2016/6/9 13:10,2016/6/9 13:11,,
 monda001,2016/6/9 13:10,2016/6/9 13:11,,
 bmullen001,2016/6/9 13:11,2016/6/9 13:11,,
 nbasham001,2016/6/9 13:11,2016/6/9 13:11,,
 monda001,2016/6/9 13:11,2016/6/9 13:11,,
 nbasham001,2016/6/9 13:11,2016/6/9 13:11,,
 monda001,2016/6/9 13:11,2016/6/9 13:11,,
 nbasham001,2016/6/9 13:11,2016/6/9 13:58,,
 bmullen001,2016/6/9 13:11,2016/6/9 13:12,,
 monda001,2016/6/9 13:11,2016/6/9 13:58,,
 cmorluniau001,2016/6/9 13:12,2016/6/9 13:12,,
 eedward001,2016/6/9 13:12,2016/6/9 13:13,,
 mvollan001,2016/6/9 13:12,2016/6/9 15:05,,
 bmullen001,2016/6/9 13:12,2016/6/9 13:12,,
 bmullen001,2016/6/9 13:12,2016/6/9 13:12,,
 cmorluniau001,2016/6/9 13:12,2016/6/9 13:13,,
 bmullen001,2016/6/9 13:12,2016/6/9 14:04,,
 lbergen001,2016/6/9 13:13,2016/6/9 13:13,,
 eedward001,2016/6/9 13:13,2016/6/9 13:13,,
 cmorluniau001,2016/6/9 13:13,2016/6/9 13:13,,
 cmorluniau001,2016/6/9 13:13,2016/6/9 13:14,,
 eedward001,2016/6/9 13:13,2016/6/9 13:14,,
 lbergen001,2016/6/9 13:13,2016/6/9 13:14,,
 btempestad001,2016/6/9 13:14,2016/6/9 13:14,,
 cmorluniau001,2016/6/9 13:14,2016/6/9 14:01,,
 eedward001,2016/6/9 13:14,2016/6/9 13:14,,
 btempestad001,2016/6/9 13:14,2016/6/9 13:15,,
 eedward001,2016/6/9 13:14,2016/6/9 13:14,,
 lbergen001,2016/6/9 13:14,2016/6/9 13:14,,
 lbergen001,2016/6/9 13:14,2016/6/9 13:14,,
 eedward001,2016/6/9 13:14,2016/6/9 13:33,,
 lbergen001,2016/6/9 13:14,2016/6/9 14:04,,
 lcarrara001,2016/6/9 13:15,2016/6/9 13:31,,
 bfrente001,2016/6/9 13:15,2016/6/9 13:15,,
 btempestad001,2016/6/9 13:15,2016/6/9 13:15,,
 btempestad001,2016/6/9 13:15,2016/6/9 13:15,,
 bfrente001,2016/6/9 13:15,2016/6/9 13:15,,
 jholly001,2016/6/9 13:15,2016/6/9 13:15,,
 btempestad001,2016/6/9 13:15,2016/6/9 14:04,,
 jholly001,2016/6/9 13:15,2016/6/9 13:16,,
 bfrente001,2016/6/9 13:15,2016/6/9 13:15,,
 bfrente001,2016/6/9 13:15,2016/6/9 14:05,,
 ncalixto001,2016/6/9 13:16,2016/6/9 13:16,,
 jholly001,2016/6/9 13:16,2016/6/9 13:16,,
 jholly001,2016/6/9 13:16,2016/6/9 14:33,,
 ncalixto001,2016/6/9 13:16,2016/6/9 13:17,,
 ncalixto001,2016/6/9 13:17,2016/6/9 13:17,,
 ncalixto001,2016/6/9 13:17,2016/6/9 13:17,,
 ncalixto001,2016/6/9 13:17,2016/6/9 14:05,,
 malinai001,2016/6/9 13:20,2016/6/9 13:20,,
 malinai001,2016/6/9 13:20,2016/6/9 13:21,,
 malinai001,2016/6/9 13:21,2016/6/9 13:21,,
 malinai001,2016/6/9 13:21,2016/6/9 13:21,,
 malinai001,2016/6/9 13:21,2016/6/9 14:00,,
 acalzas001,2016/6/9 13:24,2016/6/9 13:24,,
 acalzas001,2016/6/9 13:24,2016/6/9 13:25,,
 acalzas001,2016/6/9 13:25,2016/6/9 13:25,,
 acalzas001,2016/6/9 13:25,2016/6/9 13:25,,
 acalzas001,2016/6/9 13:25,2016/6/9 13:56,,
 rpantanal001,2016/6/9 13:30,2016/6/9 13:30,,
 hblue001,2016/6/9 13:30,2016/6/9 13:31,,
 rpantanal001,2016/6/9 13:30,2016/6/9 17:03,,
 bovan001,2016/6/9 13:30,2016/6/9 13:31,,
 emintz001,2016/6/9 13:30,2016/6/9 13:30,,
 emintz001,2016/6/9 13:30,2016/6/9 17:00,,
 lcarrara001,2016/6/9 13:31,2016/6/9 13:31,,
 bovan001,2016/6/9 13:31,2016/6/9 13:31,,
 hblue001,2016/6/9 13:31,2016/6/9 13:31,,
 lcarrara001,2016/6/9 13:31,2016/6/9 13:32,,
 bovan001,2016/6/9 13:31,2016/6/9 13:32,,
 hblue001,2016/6/9 13:31,2016/6/9 13:32,,
 lcarrara001,2016/6/9 13:32,2016/6/9 13:32,,
 lcarrara001,2016/6/9 13:32,2016/6/9 13:32,,
 bovan001,2016/6/9 13:32,2016/6/9 13:32,,
 hblue001,2016/6/9 13:32,2016/6/9 13:32,,
 bovan001,2016/6/9 13:32,2016/6/9 13:32,,
 hblue001,2016/6/9 13:32,2016/6/9 13:32,,
 lcarrara001,2016/6/9 13:32,2016/6/9 13:32,,
 lcarrara001,2016/6/9 13:32,2016/6/9 17:00,,
 bovan001,2016/6/9 13:32,2016/6/9 14:35,,
 hblue001,2016/6/9 13:32,2016/6/9 14:35,,
 eedward001,2016/6/9 13:33,2016/6/9 13:33,,
 eedward001,2016/6/9 13:33,2016/6/9 13:34,,
 fresumir001,2016/6/9 13:34,2016/6/9 13:36,,
 eedward001,2016/6/9 13:34,2016/6/9 13:34,,
 eedward001,2016/6/9 13:34,2016/6/9 13:34,,
 eedward001,2016/6/9 13:34,2016/6/9 13:34,,
 eedward001,2016/6/9 13:34,2016/6/9 17:44,,
 fresumir001,2016/6/9 13:36,2016/6/9 13:37,,
 fresumir001,2016/6/9 13:37,2016/6/9 13:37,,
 fresumir001,2016/6/9 13:37,2016/6/9 13:37,,
 fresumir001,2016/6/9 13:37,2016/6/9 13:38,,
 fresumir001,2016/6/9 13:38,2016/6/9 13:38,,
 fresumir001,2016/6/9 13:38,2016/6/9 13:38,,
 fresumir001,2016/6/9 13:38,2016/6/9 13:39,,
 fresumir001,2016/6/9 13:39,2016/6/9 17:20,,
 jsanjorge001,2016/6/9 13:45,2016/6/9 13:46,,
 eklinger001,2016/6/9 13:45,2016/6/9 13:46,,
 jsanjorge001,2016/6/9 13:46,2016/6/9 13:47,,
 eklinger001,2016/6/9 13:46,2016/6/9 13:47,,
 eklinger001,2016/6/9 13:47,2016/6/9 13:47,,
 jsanjorge001,2016/6/9 13:47,2016/6/9 13:47,,
 jsanjorge001,2016/6/9 13:47,2016/6/9 13:47,,
 eklinger001,2016/6/9 13:47,2016/6/9 13:47,,
 eklinger001,2016/6/9 13:47,2016/6/9 13:47,,
 jsanjorge001,2016/6/9 13:47,2016/6/9 13:48,,
 eklinger001,2016/6/9 13:47,2016/6/9 17:30,,
 jsanjorge001,2016/6/9 13:48,2016/6/9 17:43,,
 vlagos001,2016/6/9 13:52,2016/6/9 13:59,,
 ldedos001,2016/6/9 13:55,2016/6/9 13:55,,
 mcassano001,2016/6/9 13:55,2016/6/9 14:50,,
 sparrino001,2016/6/9 13:55,2016/6/9 14:55,,
 hmies001,2016/6/9 13:55,2016/6/9 14:47,,
 ldedos001,2016/6/9 13:55,2016/6/9 14:54,,
 bridenour001,2016/6/9 13:56,2016/6/9 13:56,,
 acalzas001,2016/6/9 13:56,2016/6/9 13:56,,
 bridenour001,2016/6/9 13:56,2016/6/9 14:49,,
 acalzas001,2016/6/9 13:56,2016/6/9 14:52,,
 apinckney001,2016/6/9 13:57,2016/6/9 14:53,,
 jsimonides001,2016/6/9 13:57,2016/6/9 14:59,,
 eminto001,2016/6/9 13:57,2016/6/9 13:57,,
 fbalas001,2016/6/9 13:57,2016/6/9 14:58,,
 eminto001,2016/6/9 13:57,2016/6/9 14:59,,
 nbasham001,2016/6/9 13:58,2016/6/9 13:58,,
 monda001,2016/6/9 13:58,2016/6/9 13:58,,
 iovan001,2016/6/9 13:58,2016/6/9 14:55,,
 csolos001,2016/6/9 13:58,2016/6/9 14:49,,
 eorilla001,2016/6/9 13:58,2016/6/9 13:58,,
 monda001,2016/6/9 13:58,2016/6/9 14:48,,
 vhatchett001,2016/6/9 13:58,2016/6/9 14:49,,
 eorilla001,2016/6/9 13:58,2016/6/9 14:54,,
 ckinney001,2016/6/9 13:58,2016/6/9 14:57,,
 nbasham001,2016/6/9 13:58,2016/6/9 14:48,,
 sflecha001,2016/6/9 13:59,2016/6/9 15:02,,
 vlagos001,2016/6/9 13:59,2016/6/9 15:12,,
 ncelio001,2016/6/9 14:00,2016/6/9 14:01,,
 epavone001,2016/6/9 14:00,2016/6/9 14:01,,
 malinai001,2016/6/9 14:00,2016/6/9 14:00,,
 malinai001,2016/6/9 14:00,2016/6/9 14:59,,
 cwhelan001,2016/6/9 14:00,2016/6/9 14:55,,
 lorosco001,2016/6/9 14:00,2016/6/9 14:01,,
 ahafon001,2016/6/9 14:00,2016/6/9 15:00,,
 gcazar001,2016/6/9 14:00,2016/6/9 14:52,,
 lorosco001,2016/6/9 14:01,2016/6/9 14:01,,
 rfaralso001,2016/6/9 14:01,2016/6/9 15:01,,
 chawelon001,2016/6/9 14:01,2016/6/9 14:01,,
 lbennett001,2016/6/9 14:01,2016/6/9 15:04,,
 sflorez001,2016/6/9 14:01,2016/6/9 15:01,,
 avico001,2016/6/9 14:01,2016/6/9 14:01,,
 lalcazar002,2016/6/9 14:01,2016/6/9 14:52,,
 cmorluniau001,2016/6/9 14:01,2016/6/9 14:57,,
 tbattles001,2016/6/9 14:01,2016/6/9 14:01,,
 lorosco001,2016/6/9 14:01,2016/6/9 14:01,,
 avico001,2016/6/9 14:01,2016/6/9 14:57,,
 ncelio001,2016/6/9 14:01,2016/6/9 14:02,,
 epavone001,2016/6/9 14:01,2016/6/9 14:02,,
 lorosco001,2016/6/9 14:01,2016/6/10 8:15,,
 tbattles001,2016/6/9 14:01,2016/6/9 14:53,,
 chawelon001,2016/6/9 14:01,2016/6/9 14:53,,
 zcoronado001,2016/6/9 14:02,2016/6/9 14:54,,
 slowery001,2016/6/9 14:02,2016/6/9 14:54,,
 ncelio001,2016/6/9 14:02,2016/6/9 14:02,,
 epavone001,2016/6/9 14:02,2016/6/9 14:02,,
 anubarron001,2016/6/9 14:02,2016/6/9 14:02,,
 lazada001,2016/6/9 14:02,2016/6/9 14:59,,
 vomalla001,2016/6/9 14:02,2016/6/9 15:01,,
 anubarron001,2016/6/9 14:02,2016/6/9 14:54,,
 fmata001,2016/6/9 14:02,2016/6/9 14:54,,
 ncelio001,2016/6/9 14:02,2016/6/9 14:02,,
 ncelio001,2016/6/9 14:02,2016/6/9 14:03,,
 epavone001,2016/6/9 14:02,2016/6/9 14:02,,
 epavone001,2016/6/9 14:02,2016/6/9 14:02,,
 epavone001,2016/6/9 14:02,2016/6/9 16:34,,
 ncelio001,2016/6/9 14:03,2016/6/9 17:30,,
 vfrente001,2016/6/9 14:03,2016/6/9 14:03,,
 vfrente001,2016/6/9 14:03,2016/6/9 14:56,,
 tcarrara001,2016/6/9 14:04,2016/6/9 14:04,,
 junger002,2016/6/9 14:04,2016/6/9 14:54,,
 yfinney001,2016/6/9 14:04,2016/6/9 14:04,,
 pyoung002,2016/6/9 14:04,2016/6/9 15:01,,
 bmullen001,2016/6/9 14:04,2016/6/9 14:55,,
 tcarrara001,2016/6/9 14:04,2016/6/9 14:56,,
 btempestad001,2016/6/9 14:04,2016/6/9 14:04,,
 wreynoso001,2016/6/9 14:04,2016/6/9 14:04,,
 thagan001,2016/6/9 14:04,2016/6/9 14:04,,
 wreynoso001,2016/6/9 14:04,2016/6/9 15:04,,
 btempestad001,2016/6/9 14:04,2016/6/9 15:07,,
 knielson001,2016/6/9 14:04,2016/6/9 15:00,,
 lbergen001,2016/6/9 14:04,2016/6/9 15:02,,
 thagan001,2016/6/9 14:04,2016/6/9 15:04,,
 yfinney001,2016/6/9 14:04,2016/6/9 14:04,,
 yfinney001,2016/6/9 14:04,2016/6/9 15:07,,
 ssinagra001,2016/6/9 14:05,2016/6/9 14:56,,
 ncalixto001,2016/6/9 14:05,2016/6/9 15:00,,
 lgrogan001,2016/6/9 14:05,2016/6/9 15:02,,
 bfrente001,2016/6/9 14:05,2016/6/9 15:04,,
 bhawelon001,2016/6/9 14:05,2016/6/9 14:55,,
 jholly001,2016/6/9 14:33,2016/6/9 14:33,,
 jholly001,2016/6/9 14:33,2016/6/9 14:34,,
 jholly001,2016/6/9 14:34,2016/6/9 14:34,,
 jholly001,2016/6/9 14:34,2016/6/9 14:34,,
 jholly001,2016/6/9 14:34,2016/6/9 17:30,,
 hblue001,2016/6/9 14:35,2016/6/9 14:36,,
 bovan001,2016/6/9 14:35,2016/6/9 14:36,,
 hblue001,2016/6/9 14:36,2016/6/9 14:36,,
 bovan001,2016/6/9 14:36,2016/6/9 14:36,,
 hblue001,2016/6/9 14:36,2016/6/9 14:37,,
 bovan001,2016/6/9 14:36,2016/6/9 14:37,,
 hblue001,2016/6/9 14:37,2016/6/9 14:37,,
 bovan001,2016/6/9 14:37,2016/6/9 14:37,,
 bovan001,2016/6/9 14:37,2016/6/9 14:37,,
 hblue001,2016/6/9 14:37,2016/6/9 14:37,,
 hblue001,2016/6/9 14:37,2016/6/9 17:00,,
 bovan001,2016/6/9 14:37,2016/6/9 17:00,,
 cstaley001,2016/6/9 14:40,2016/6/9 14:40,,
 cstaley001,2016/6/9 14:40,2016/6/10 7:36,,
 hmies001,2016/6/9 14:47,2016/6/9 15:24,,
 monda001,2016/6/9 14:48,2016/6/9 14:48,,
 nbasham001,2016/6/9 14:48,2016/6/9 14:48,,
 monda001,2016/6/9 14:48,2016/6/9 15:29,,
 nbasham001,2016/6/9 14:48,2016/6/9 15:38,,
 bridenour001,2016/6/9 14:49,2016/6/9 14:49,,
 vhatchett001,2016/6/9 14:49,2016/6/9 15:26,,
 bridenour001,2016/6/9 14:49,2016/6/9 15:32,,
 csolos001,2016/6/9 14:49,2016/6/9 15:56,,
 mcassano001,2016/6/9 14:50,2016/6/9 15:22,,
 acalzas001,2016/6/9 14:52,2016/6/9 14:52,,
 acalzas001,2016/6/9 14:52,2016/6/9 15:33,,
 lalcazar002,2016/6/9 14:52,2016/6/9 15:31,,
 gcazar001,2016/6/9 14:52,2016/6/9 15:54,,
 chawelon001,2016/6/9 14:53,2016/6/9 14:53,,
 tbattles001,2016/6/9 14:53,2016/6/9 14:53,,
 apinckney001,2016/6/9 14:53,2016/6/9 15:38,,
 tbattles001,2016/6/9 14:53,2016/6/9 15:23,,
 chawelon001,2016/6/9 14:53,2016/6/9 15:32,,
 slowery001,2016/6/9 14:54,2016/6/9 15:53,,
 fmata001,2016/6/9 14:54,2016/6/9 17:06,,
 eorilla001,2016/6/9 14:54,2016/6/9 14:54,,
 ldedos001,2016/6/9 14:54,2016/6/9 14:54,,
 anubarron001,2016/6/9 14:54,2016/6/9 14:54,,
 anubarron001,2016/6/9 14:54,2016/6/9 15:23,,
 eorilla001,2016/6/9 14:54,2016/6/9 15:21,,
 zcoronado001,2016/6/9 14:54,2016/6/9 15:28,,
 junger002,2016/6/9 14:54,2016/6/9 16:11,,
 ldedos001,2016/6/9 14:54,2016/6/9 15:24,,
 sparrino001,2016/6/9 14:55,2016/6/9 17:03,,
 bhawelon001,2016/6/9 14:55,2016/6/9 14:55,,
 bmullen001,2016/6/9 14:55,2016/6/9 15:25,,
 iovan001,2016/6/9 14:55,2016/6/9 15:27,,
 cwhelan001,2016/6/9 14:55,2016/6/9 16:01,,
 bhawelon001,2016/6/9 14:55,2016/6/9 15:25,,
 tcarrara001,2016/6/9 14:56,2016/6/9 14:56,,
 vfrente001,2016/6/9 14:56,2016/6/9 14:56,,
 tcarrara001,2016/6/9 14:56,2016/6/9 15:35,,
 vfrente001,2016/6/9 14:56,2016/6/9 15:20,,
 ssinagra001,2016/6/9 14:56,2016/6/9 16:10,,
 cmorluniau001,2016/6/9 14:57,2016/6/9 15:23,,
 ckinney001,2016/6/9 14:57,2016/6/9 14:57,,
 avico001,2016/6/9 14:57,2016/6/9 14:57,,
 avico001,2016/6/9 14:57,2016/6/9 15:26,,
 ckinney001,2016/6/9 14:57,2016/6/9 16:05,,
 fbalas001,2016/6/9 14:58,2016/6/9 15:36,,
 eminto001,2016/6/9 14:59,2016/6/9 14:59,,
 malinai001,2016/6/9 14:59,2016/6/9 14:59,,
 lazada001,2016/6/9 14:59,2016/6/9 15:34,,
 jsimonides001,2016/6/9 14:59,2016/6/9 15:25,,
 eminto001,2016/6/9 14:59,2016/6/9 15:31,,
 malinai001,2016/6/9 14:59,2016/6/9 15:39,,
 jnespola001,2016/6/9 15:00,2016/6/9 15:10,,
 jcastellanos001,2016/6/9 15:00,2016/6/9 15:14,,
 ahafon001,2016/6/9 15:00,2016/6/9 15:58,,
 knielson001,2016/6/9 15:00,2016/6/9 15:36,,
 ncalixto001,2016/6/9 15:00,2016/6/9 15:26,,
 sfusil001,2016/6/9 15:01,2016/6/9 15:04,,
 pyoung002,2016/6/9 15:01,2016/6/9 16:43,,
 vomalla001,2016/6/9 15:01,2016/6/9 15:37,,
 sflorez001,2016/6/9 15:01,2016/6/9 15:25,,
 rfaralso001,2016/6/9 15:01,2016/6/9 15:54,,
 kherrero001,2016/6/9 15:02,2016/6/9 15:10,,
 lgrogan001,2016/6/9 15:02,2016/6/9 15:36,,
 sflecha001,2016/6/9 15:02,2016/6/9 15:59,,
 lbergen001,2016/6/9 15:02,2016/6/9 15:35,,
 slea001,2016/6/9 15:04,2016/6/9 15:14,,
 thagan001,2016/6/9 15:04,2016/6/9 15:04,,
 bfrente001,2016/6/9 15:04,2016/6/9 16:56,,
 lbennett001,2016/6/9 15:04,2016/6/9 15:36,,
 thagan001,2016/6/9 15:04,2016/6/9 15:27,,
 wreynoso001,2016/6/9 15:04,2016/6/9 15:04,,
 sfusil001,2016/6/9 15:04,2016/6/9 15:15,,
 wreynoso001,2016/6/9 15:04,2016/6/9 15:20,,
 hcocinaro001,2016/6/9 15:05,2016/6/9 15:13,,
 mvollan001,2016/6/9 15:05,2016/6/9 15:06,,
 mshultz001,2016/6/9 15:05,2016/6/9 15:11,,
 anardi001,2016/6/9 15:05,2016/6/9 15:15,,
 mvollan001,2016/6/9 15:06,2016/6/9 17:02,,
 yfinney001,2016/6/9 15:07,2016/6/9 15:07,,
 yfinney001,2016/6/9 15:07,2016/6/9 15:07,,
 btempestad001,2016/6/9 15:07,2016/6/9 15:07,,
 btempestad001,2016/6/9 15:07,2016/6/9 15:33,,
 yfinney001,2016/6/9 15:07,2016/6/9 15:24,,
 dscozzese001,2016/6/9 15:10,2016/6/9 15:10,,
 dscozzese001,2016/6/9 15:10,2016/6/10 7:43,,
 jnespola001,2016/6/9 15:10,2016/6/9 17:01,,
 kherrero001,2016/6/9 15:10,2016/6/9 17:02,,
 mshultz001,2016/6/9 15:11,2016/6/9 17:00,,
 vlagos001,2016/6/9 15:12,2016/6/9 15:15,,
 hcocinaro001,2016/6/9 15:13,2016/6/9 17:02,,
 slea001,2016/6/9 15:14,2016/6/9 17:03,,
 jcastellanos001,2016/6/9 15:14,2016/6/9 17:01,,
 sfusil001,2016/6/9 15:15,2016/6/9 15:15,,
 anardi001,2016/6/9 15:15,2016/6/9 17:02,,
 vlagos001,2016/6/9 15:15,2016/6/9 15:22,,
 sfusil001,2016/6/9 15:15,2016/6/9 17:03,,
 iborrasca001,2016/6/9 15:20,2016/6/9 15:28,,
 vfrente001,2016/6/9 15:20,2016/6/9 15:30,,
 wreynoso001,2016/6/9 15:20,2016/6/9 15:28,,
 eorilla001,2016/6/9 15:21,2016/6/9 15:21,,
 eorilla001,2016/6/9 15:21,2016/6/9 15:32,,
 vlagos001,2016/6/9 15:22,2016/6/9 15:22,,
 mcassano001,2016/6/9 15:22,2016/6/9 15:30,,
 vlagos001,2016/6/9 15:22,2016/6/9 17:01,,
 anubarron001,2016/6/9 15:23,2016/6/9 15:23,,
 tbattles001,2016/6/9 15:23,2016/6/9 15:32,,
 cmorluniau001,2016/6/9 15:23,2016/6/9 15:24,,
 anubarron001,2016/6/9 15:23,2016/6/9 15:35,,
 ldedos001,2016/6/9 15:24,2016/6/9 15:24,,
 ldedos001,2016/6/9 15:24,2016/6/9 15:35,,
 yfinney001,2016/6/9 15:24,2016/6/9 15:24,,
 cmorluniau001,2016/6/9 15:24,2016/6/9 15:25,,
 yfinney001,2016/6/9 15:24,2016/6/9 15:35,,
 hmies001,2016/6/9 15:24,2016/6/9 15:33,,
 bmullen001,2016/6/9 15:25,2016/6/9 15:33,,
 bhawelon001,2016/6/9 15:25,2016/6/9 15:33,,
 cmorluniau001,2016/6/9 15:25,2016/6/9 15:25,,
 cmorluniau001,2016/6/9 15:25,2016/6/9 15:31,,
 sflorez001,2016/6/9 15:25,2016/6/9 15:37,,
 jsimonides001,2016/6/9 15:25,2016/6/9 15:36,,
 vhatchett001,2016/6/9 15:26,2016/6/9 15:35,,
 ncalixto001,2016/6/9 15:26,2016/6/9 15:36,,
 avico001,2016/6/9 15:26,2016/6/9 15:36,,
 iovan001,2016/6/9 15:27,2016/6/9 15:38,,
 thagan001,2016/6/9 15:27,2016/6/9 15:37,,
